Libertex platform

Conto:	2902148352	Nome:	 	Valute:	EUR	Data del rapporto:	16.06.2020 14:11:33

Strumento	Numero operazione	Direzione	Data di apertura	Prezzo aper.	Data di chiusura	Prezzo chiusura	Importo (€)	Moltiplicatore	Ricevuto (€)	Profitto (€)
GBP/USD	GBPUSD-17571931	Compra	15/5/2020 20:07	1.21159	15/5/2020 20:10	1.21176	6000	x100	6044.56	44.56
GBP/USD	GBPUSD-17571834	Vendi	15/5/2020 20:03	1.2119	15/5/2020 20:07	1.2116	6000	x200	6237.64	237.64
GBP/USD	GBPUSD-17571778	Vendi	15/5/2020 20:01	1.21199	15/5/2020 20:04	1.21187	6000	x100	6019.8	19.8
GBP/USD	GBPUSD-17571724	Compra	15/5/2020 20:00	1.2118	15/5/2020 20:02	1.212	6000	x50	6032.18	32.18
GBP/USD	GBPUSD-17571745	Compra	15/5/2020 20:00	1.21163	15/5/2020 20:01	1.21175	6000	x200	6059.42	59.42
GBP/USD	GBPUSD-17571688	Vendi	15/5/2020 19:58	1.21195	15/5/2020 20:00	1.21175	50	x600	52.97	2.97
GBP/USD	GBPUSD-17568004	Vendi	15/5/2020 17:47	1.2119	15/5/2020 18:00	1.21187	6000	x200	5980.19	-19.81
GBP/USD	GBPUSD-17568107	Vendi	15/5/2020 17:50	1.21222	15/5/2020 18:00	1.21179	50	x600	59.65	9.65
GBP/USD	GBPUSD-17568300	Vendi	15/5/2020 17:55	1.21198	15/5/2020 18:00	1.21187	10000	x50	10020.62	20.62
GBP/USD	GBPUSD-17568234	Vendi	15/5/2020 17:54	1.21209	15/5/2020 17:55	1.21189	500	x600	539.6	39.6
GBP/USD	GBPUSD-17568192	Vendi	15/5/2020 17:52	1.2124	15/5/2020 17:54	1.21209	80	x600	89.89	9.89
GBP/USD	GBPUSD-17568069	Vendi	15/5/2020 17:49	1.21232	15/5/2020 17:50	1.2122	6000	x600	6207.86	207.86
GBP/USD	GBPUSD-17567857	Compra	15/5/2020 17:43	1.21178	15/5/2020 17:44	1.21192	6000	x100	6039.61	39.61
GBP/USD	GBPUSD-17566045	Vendi	15/5/2020 17:16	1.212	15/5/2020 17:43	1.21178	6050	x50	6095.44	45.44
GBP/USD	GBPUSD-17567324	Vendi	15/5/2020 17:27	1.2119	15/5/2020 17:43	1.21178	6000	x100	6034.65	34.65
GBP/USD	GBPUSD-17567329	Compra	15/5/2020 17:27	1.2119	15/5/2020 17:27	1.21209	6000	x100	6074.26	74.26
GBP/USD	GBPUSD-17566954	Vendi	15/5/2020 17:15	1.21212	15/5/2020 17:27	1.21181	50	x100	51.15	1.15
GBP/USD	GBPUSD-17565963	Compra	15/5/2020 16:46	1.2121	15/5/2020 17:15	1.21217	6050	x50	6062.93	12.93
GBP/USD	GBPUSD-17566796	Compra	15/5/2020 17:10	1.21162	15/5/2020 17:10	1.2117	6000	x100	6024.76	24.76
GBP/USD	GBPUSD-17566736	Compra	15/5/2020 17:08	1.21154	15/5/2020 17:10	1.2117	6000	x100	6059.42	59.42
GBP/USD	GBPUSD-17566635	Vendi	15/5/2020 17:05	1.21189	15/5/2020 17:06	1.21177	6000	x100	6034.65	34.65
GBP/USD	GBPUSD-17565956	Vendi	15/5/2020 16:46	1.21171	15/5/2020 16:56	1.2116	6050	x50	6065.3	15.3
GBP/USD	GBPUSD-17566296	Compra	15/5/2020 16:55	1.21157	15/5/2020 16:56	1.21193	6000	x50	6079.23	79.23
GBP/USD	GBPUSD-17566330	Compra	15/5/2020 16:56	1.21167	15/5/2020 16:56	1.21179	6000	x600	6267.39	267.39
GBP/USD	GBPUSD-17566270	Compra	15/5/2020 16:54	1.21145	15/5/2020 16:55	1.21153	50	x600	51.23	1.23
GBP/USD	GBPUSD-17566227	Vendi	15/5/2020 16:53	1.21158	15/5/2020 16:54	1.21152	6000	x600	6089.13	89.13
GBP/USD	GBPUSD-17564816	Compra	15/5/2020 16:14	1.21292	15/5/2020 16:53	1.21167	6050	x50	5726.07	-323.93
GBP/USD	GBPUSD-17565132	Compra	15/5/2020 16:21	1.21268	15/5/2020 16:53	1.21158	6000	x50	5717.97	-282.03
GBP/USD	GBPUSD-17565525	Compra	15/5/2020 16:33	1.21255	15/5/2020 16:53	1.21158	6000	x50	5747.63	-252.37
GBP/USD	GBPUSD-17565529	Compra	15/5/2020 16:33	1.21254	15/5/2020 16:53	1.21157	6000	x50	5747.63	-252.37
GBP/USD	GBPUSD-17565973	Compra	15/5/2020 16:46	1.21186	15/5/2020 16:48	1.21201	6000	x50	6032.18	32.18
GBP/USD	GBPUSD-17565919	Compra	15/5/2020 16:44	1.21178	15/5/2020 16:45	1.21188	6050	x600	6203.74	153.74
GBP/USD	GBPUSD-17563173	Compra	15/5/2020 15:34	1.21352	15/5/2020 16:44	1.21155	500	x600	-	-
GBP/USD	GBPUSD-17565884	Vendi	15/5/2020 16:43	1.21217	15/5/2020 16:44	1.2118	6050	x200	6389.88	339.88
GBP/USD	GBPUSD-17565764	Vendi	15/5/2020 16:40	1.21218	15/5/2020 16:41	1.21203	500	x600	527.22	27.22
GBP/USD	GBPUSD-17565733	Compra	15/5/2020 16:39	1.21186	15/5/2020 16:40	1.21207	500	x600	539.6	39.6
GBP/USD	GBPUSD-17564842	Vendi	15/5/2020 16:15	1.21251	15/5/2020 16:38	1.21216	6050	x50	6125.17	75.17
GBP/USD	GBPUSD-17565535	Vendi	15/5/2020 16:33	1.21263	15/5/2020 16:38	1.21216	6000	x50	6106.38	106.38
GBP/USD	GBPUSD-17565540	Vendi	15/5/2020 16:33	1.21262	15/5/2020 16:38	1.21217	6000	x50	6106.38	106.38
GBP/USD	GBPUSD-17565138	Vendi	15/5/2020 16:22	1.21271	15/5/2020 16:32	1.21254	6000	x50	6029.68	29.68
GBP/USD	GBPUSD-17563192	Vendi	15/5/2020 15:34	1.21297	15/5/2020 16:14	1.21276	6050	x10	6058.21	8.21
GBP/USD	GBPUSD-17560107	Compra	15/5/2020 14:07	1.21595	15/5/2020 14:54	1.21262	50	x20	47.16	-2.84
GBP/USD	GBPUSD-17559478	Compra	15/5/2020 13:53	1.21649	15/5/2020 14:54	1.21262	50	x50	41.85	-8.15
GBP/USD	GBPUSD-17509328	Compra	14/5/2020 10:42	1.22184	15/5/2020 14:54	1.21262	50	x20	42.28	-7.72
GBP/USD	GBPUSD-17543093	Compra	15/5/2020 6:10	1.22113	15/5/2020 14:54	1.21262	50	x50	32.35	-17.65
GBP/USD	GBPUSD-17553836	Compra	15/5/2020 11:25	1.22008	15/5/2020 14:54	1.21262	50	x50	34.52	-15.48
GBP/USD	GBPUSD-17561655	Vendi	15/5/2020 14:52	1.21241	15/5/2020 14:54	1.21262	500	x600	435.66	-64.34
EUR/USD	EURUSD-17534088	Vendi	14/5/2020 20:59	1.08054	15/5/2020 14:54	1.08229	50	x50	45.69	-4.31
GBP/USD	GBPUSD-17548175	Compra	15/5/2020 9:00	1.22067	15/5/2020 14:54	1.21262	50	x50	33.32	-16.68
GBP/USD	GBPUSD-17543365	Compra	15/5/2020 7:26	1.2216	15/5/2020 14:54	1.21262	50	x50	31.41	-18.59
GBP/USD	GBPUSD-17546662	Compra	15/5/2020 8:11	1.22124	15/5/2020 14:54	1.21258	6050	x50	3882.95	-2167.05
GBP/USD	GBPUSD-17548080	Compra	15/5/2020 8:57	1.2209	15/5/2020 14:51	1.21282	6050	x50	4023.76	-2026.24
GBP/USD	GBPUSD-17554265	Compra	15/5/2020 11:35	1.21822	15/5/2020 14:51	1.21284	6050	x50	4687.47	-1362.53
GBP/USD	GBPUSD-17561206	Vendi	15/5/2020 14:38	1.21442	15/5/2020 14:51	1.2129	6000	x500	9680.76	3680.76
GBP/USD	GBPUSD-17559488	Vendi	15/5/2020 13:53	1.21657	15/5/2020 14:37	1.21425	50	x20	51.81	1.81
GBP/USD	GBPUSD-17559244	Vendi	15/5/2020 13:48	1.21723	15/5/2020 13:52	1.21627	50	x50	51.83	1.83
GBP/USD	GBPUSD-17557316	Vendi	15/5/2020 12:54	1.21731	15/5/2020 13:52	1.21625	6050	x20	6144.68	94.68
GBP/USD	GBPUSD-17557299	Compra	15/5/2020 12:54	1.21842	15/5/2020 13:29	1.21649	50	x600	-	-
GBP/USD	GBPUSD-17554689	Compra	15/5/2020 11:48	1.21709	15/5/2020 12:53	1.21827	50	x200	58.95	8.95
GBP/USD	GBPUSD-17554944	Vendi	15/5/2020 11:54	1.21647	15/5/2020 11:57	1.21585	50	x600	62.33	12.33
GBP/USD	GBPUSD-17554958	Compra	15/5/2020 11:54	1.21665	15/5/2020 11:55	1.21693	50	x600	53.69	3.69
GBP/USD	GBPUSD-17554815	Compra	15/5/2020 11:50	1.21628	15/5/2020 11:55	1.21688	6000	x200	6473.57	473.57
GBP/USD	GBPUSD-17554903	Vendi	15/5/2020 11:52	1.2157	15/5/2020 11:54	1.21658	50	x600	26.06	-23.94
GBP/USD	GBPUSD-17554412	Compra	15/5/2020 11:39	1.21707	15/5/2020 11:46	1.21735	6500	x61	6555.63	55.63
GBP/USD	GBPUSD-17552114	Vendi	15/5/2020 10:42	1.21922	15/5/2020 11:38	1.21735	50	x20	51.45	1.45
GBP/USD	GBPUSD-17553828	Vendi	15/5/2020 11:25	1.22013	15/5/2020 11:32	1.21839	50	x50	53.33	3.33
GBP/USD	GBPUSD-17552493	Compra	15/5/2020 11:04	1.2193	15/5/2020 11:24	1.22017	50	x200	56.31	6.31
GBP/USD	GBPUSD-17552085	Compra	15/5/2020 10:41	1.21927	15/5/2020 10:51	1.21982	50	x200	53.6	3.6
GBP/USD	GBPUSD-17543865	Vendi	15/5/2020 7:13	1.22	15/5/2020 10:41	1.21919	50	x50	51.43	1.43
GBP/USD	GBPUSD-17548083	Vendi	15/5/2020 8:58	1.22025	15/5/2020 10:40	1.21979	6050	x50	6137.27	87.27
GBP/USD	GBPUSD-17545636	Vendi	15/5/2020 7:38	1.22054	15/5/2020 10:40	1.21987	500	x50	511.47	11.47
GBP/USD	GBPUSD-17548164	Vendi	15/5/2020 9:00	1.22023	15/5/2020 10:34	1.22003	6050	x50	6068.29	18.29
GBP/USD	GBPUSD-17546655	Vendi	15/5/2020 8:11	1.22087	15/5/2020 8:20	1.22066	6050	x50	6082.47	32.47
GBP/USD	GBPUSD-17543457	Compra	15/5/2020 6:25	1.22043	15/5/2020 8:12	1.22116	50	x50	51.27	1.27
GBP/USD	GBPUSD-17543855	Compra	15/5/2020 6:39	1.21922	15/5/2020 8:12	1.22122	50	x50	53.87	3.87
GBP/USD	GBPUSD-17543416	Compra	15/5/2020 7:08	1.21887	15/5/2020 8:12	1.22122	50	x600	106.36	56.36
GBP/USD	GBPUSD-17546134	Vendi	15/5/2020 7:55	1.22133	15/5/2020 8:11	1.22084	50	x600	59.57	9.57
GBP/USD	GBPUSD-17546156	Vendi	15/5/2020 7:59	1.22179	15/5/2020 8:11	1.22099	50	x200	55.64	5.64
GBP/USD	GBPUSD-17545630	Compra	15/5/2020 7:38	1.22047	15/5/2020 7:55	1.22125	500	x50	514.13	14.13
GBP/USD	GBPUSD-17543354	Vendi	15/5/2020 7:25	1.22122	15/5/2020 7:38	1.22025	50	x50	51.78	1.78
GBP/USD	GBPUSD-17533975	Compra	15/5/2020 6:41	1.219	15/5/2020 7:13	1.22033	500	x600	802.7	302.7
GBP/USD	GBPUSD-17543453	Vendi	15/5/2020 6:25	1.22042	15/5/2020 6:39	1.21946	50	x50	51.72	1.72
GBP/USD	GBPUSD-17543431	Vendi	15/5/2020 6:24	1.22049	15/5/2020 6:38	1.21946	130	x600	187.91	57.91
GBP/USD	GBPUSD-17542748	Vendi	15/5/2020 5:56	1.22072	15/5/2020 6:23	1.22046	500	x600	529.49	29.49
GBP/USD	GBPUSD-17543098	Vendi	15/5/2020 6:11	1.22102	15/5/2020 6:20	1.22089	6050	x50	6062.55	12.55
GBP/USD	GBPUSD-17542917	Vendi	15/5/2020 6:04	1.2215	15/5/2020 6:10	1.22113	6000	x50	6066.31	66.31
GBP/USD	GBPUSD-17542753	Compra	15/5/2020 5:56	1.22073	15/5/2020 6:03	1.22153	50	x50	51.33	1.33
GBP/USD	GBPUSD-17533998	Vendi	14/5/2020 23:15	1.22336	15/5/2020 0:03	1.22391	50	x600	32.83	-17.17
GBP/USD	GBPUSD-17533920	Vendi	14/5/2020 20:08	1.22299	14/5/2020 23:15	1.22344	50	x600	34.83	-15.17
GBP/USD	GBPUSD-17520123	Vendi	14/5/2020 19:20	1.22238	14/5/2020 21:43	1.22148	1000	x200	1124.21	124.21
GBP/USD	GBPUSD-17520466	Compra	14/5/2020 14:46	1.22058	14/5/2020 20:06	1.22276	50	x200	66.83	16.83
GBP/USD	GBPUSD-17520151	Compra	14/5/2020 19:17	1.22173	14/5/2020 20:06	1.22276	50	x200	57.4	7.4
GBP/USD	GBPUSD-17530049	Compra	14/5/2020 18:23	1.21958	14/5/2020 18:24	1.21977	500	x600	511.06	11.06
GBP/USD	GBPUSD-17529577	Compra	14/5/2020 18:11	1.21916	14/5/2020 18:20	1.21945	500	x600	535.68	35.68
GBP/USD	GBPUSD-17529389	Vendi	14/5/2020 18:05	1.21931	14/5/2020 18:10	1.21907	50	x600	52.33	2.33
GBP/USD	GBPUSD-17529162	Vendi	14/5/2020 17:59	1.21923	14/5/2020 18:00	1.21906	500	x600	508.61	8.61
GBP/USD	GBPUSD-17525893	Vendi	14/5/2020 16:46	1.21951	14/5/2020 17:54	1.21923	300	x600	320.41	20.41
GBP/USD	GBPUSD-17526223	Vendi	14/5/2020 16:53	1.21951	14/5/2020 17:54	1.21925	6050	x600	6393.53	343.53
GBP/USD	GBPUSD-17527374	Vendi	14/5/2020 17:18	1.22002	14/5/2020 17:50	1.21959	50	x600	57.49	7.49
GBP/USD	GBPUSD-17528270	Vendi	14/5/2020 17:38	1.22087	14/5/2020 17:50	1.2196	50	x600	78.13	28.13
GBP/USD	GBPUSD-17527661	Vendi	14/5/2020 17:24	1.22077	14/5/2020 17:32	1.22051	2550	x200	2598.53	48.53
GBP/USD	GBPUSD-17526407	Vendi	14/5/2020 17:06	1.22013	14/5/2020 17:07	1.21971	50	x600	57.99	7.99
GBP/USD	GBPUSD-17526230	Compra	14/5/2020 16:53	1.2196	14/5/2020 16:56	1.21991	100	x600	107.87	7.87
GBP/USD	GBPUSD-17525875	Compra	14/5/2020 16:45	1.21906	14/5/2020 16:52	1.21963	50	x600	60.45	10.45
GBP/USD	GBPUSD-17525809	Compra	14/5/2020 16:44	1.21874	14/5/2020 16:45	1.21902	6000	x600	6398.77	398.77
GBP/USD	GBPUSD-17517360	Vendi	14/5/2020 13:51	1.21896	14/5/2020 16:44	1.21869	500	x200	512.71	12.71
GBP/USD	GBPUSD-17523821	Vendi	14/5/2020 15:57	1.21939	14/5/2020 16:00	1.21969	50	x600	39.05	-10.95
GBP/USD	GBPUSD-17520478	Compra	14/5/2020 14:46	1.22023	14/5/2020 14:48	1.22056	6050	x20	6071.03	21.03
GBP/USD	GBPUSD-17520094	Vendi	14/5/2020 14:38	1.22115	14/5/2020 14:45	1.22053	50	x200	54.38	4.38
GBP/USD	GBPUSD-17520140	Vendi	14/5/2020 14:39	1.2214	14/5/2020 14:45	1.22053	50	x100	53.09	3.09
GBP/USD	GBPUSD-17517344	Compra	14/5/2020 13:50	1.21894	14/5/2020 14:37	1.22057	50	x600	86.79	36.79
GBP/USD	GBPUSD-17517296	Compra	14/5/2020 13:49	1.21902	14/5/2020 14:37	1.22064	6000	x50	6370.37	370.37
GBP/USD	GBPUSD-17511345	Compra	14/5/2020 11:31	1.2191	14/5/2020 14:37	1.2206	6050	x50	6390.41	340.41
GBP/USD	GBPUSD-17517289	Vendi	14/5/2020 13:49	1.219	14/5/2020 13:50	1.21881	6000	x50	6011.07	11.07
GBP/USD	GBPUSD-17516746	Vendi	14/5/2020 13:40	1.21922	14/5/2020 13:50	1.21881	6000	x50	6072.58	72.58
GBP/USD	GBPUSD-17511353	Vendi	14/5/2020 11:31	1.21887	14/5/2020 12:51	1.21835	6050	x50	6146.91	96.91
GBP/USD	GBPUSD-17500699	Vendi	14/5/2020 6:35	1.21953	14/5/2020 11:31	1.21895	10050	x50	10228.26	178.26
GBP/USD	GBPUSD-17509884	Vendi	14/5/2020 10:56	1.21991	14/5/2020 11:31	1.21895	6050	x50	6251.24	201.24
GBP/USD	GBPUSD-17509886	Compra	14/5/2020 10:56	1.22006	14/5/2020 11:31	1.21888	6050	x50	5722.7	-327.3
GBP/USD	GBPUSD-17509588	Compra	14/5/2020 10:49	1.22094	14/5/2020 11:08	1.21899	50	x600	-	-
GBP/USD	GBPUSD-17509369	Compra	14/5/2020 10:43	1.22159	14/5/2020 10:57	1.21968	500	x600	-	-
GBP/USD	GBPUSD-17509737	Compra	14/5/2020 10:53	1.21988	14/5/2020 10:53	1.22015	500	x600	534.42	34.42
GBP/USD	GBPUSD-17509582	Vendi	14/5/2020 10:49	1.22102	14/5/2020 10:52	1.22008	50	x600	69.65	19.65
GBP/USD	GBPUSD-17509490	Vendi	14/5/2020 10:46	1.22153	14/5/2020 10:48	1.22113	50	x600	56.87	6.87
GBP/USD	GBPUSD-17509307	Vendi	14/5/2020 10:41	1.22158	14/5/2020 10:48	1.22136	500	x600	512.27	12.27
GBP/USD	GBPUSD-17508535	Compra	14/5/2020 10:21	1.2205	14/5/2020 10:41	1.22187	50	x50	52.53	2.53
GBP/USD	GBPUSD-17508524	Vendi	14/5/2020 10:21	1.22061	14/5/2020 10:40	1.22253	50	x600	-	-
GBP/USD	GBPUSD-17508286	Compra	14/5/2020 10:15	1.21993	14/5/2020 10:21	1.22073	500	x600	662.3	162.3
GBP/USD	GBPUSD-17500784	Vendi	14/5/2020 6:39	1.21981	14/5/2020 10:13	1.21952	6050	x50	6085.12	35.12
GBP/USD	GBPUSD-17504266	Vendi	14/5/2020 8:28	1.22095	14/5/2020 10:12	1.22012	6050	x50	6222.89	172.89
GBP/USD	GBPUSD-17505670	Vendi	14/5/2020 9:08	1.22144	14/5/2020 10:11	1.22012	50	x600	79.22	29.22
GBP/USD	GBPUSD-17505681	Vendi	14/5/2020 9:09	1.22154	14/5/2020 10:11	1.22017	50	x600	80.2	30.2
Bitcoin	Bitcoin-17346579	Vendi	14/5/2020 9:24	9780.25	14/5/2020 10:04	9907.76	50	x20	34.93	-15.07
GBP/USD	GBPUSD-17505637	Vendi	14/5/2020 9:11	1.22196	14/5/2020 9:18	1.22249	200	x600	135.18	-64.82
GBP/USD	GBPUSD-17505702	Vendi	14/5/2020 9:10	1.22174	14/5/2020 9:12	1.22223	50	x600	34.53	-15.47
GBP/USD	GBPUSD-17503773	Compra	14/5/2020 8:59	1.22015	14/5/2020 9:08	1.22145	50	x50	52.33	2.33
GBP/USD	GBPUSD-17505071	Compra	14/5/2020 8:59	1.2202	14/5/2020 9:05	1.22098	500	x600	652.43	152.43
GBP/USD	GBPUSD-17505115	Compra	14/5/2020 8:58	1.22058	14/5/2020 9:00	1.21994	50	x500	34.63	-15.37
GBP/USD	GBPUSD-17503791	Vendi	14/5/2020 8:31	1.22173	14/5/2020 8:54	1.22106	50	x50	51.08	1.08
GBP/USD	GBPUSD-17500696	Compra	14/5/2020 6:35	1.22005	14/5/2020 8:51	1.22136	50	x50	52.39	2.39
GBP/USD	GBPUSD-17500789	Compra	14/5/2020 6:39	1.22001	14/5/2020 8:16	1.2207	50	x50	51.12	1.12
GBP/USD	GBPUSD-17500682	Vendi	14/5/2020 6:35	1.22015	14/5/2020 6:38	1.21993	100	x600	106.39	6.39
GBP/USD	GBPUSD-17500712	Vendi	14/5/2020 6:36	1.22039	14/5/2020 6:38	1.21991	50	x200	52.86	2.86
GBP/USD	GBPUSD-17500555	Compra	14/5/2020 6:28	1.21955	14/5/2020 6:34	1.22002	6000	x600	6944.61	944.61
GBP/USD	GBPUSD-17500599	Compra	14/5/2020 6:30	1.21944	14/5/2020 6:34	1.2197	6000	x600	6354.26	354.26
GBP/USD	GBPUSD-17500044	Vendi	14/5/2020 6:05	1.21927	14/5/2020 6:18	1.21975	800	x600	559.85	-240.15
GBP/USD	GBPUSD-17500088	Compra	14/5/2020 6:07	1.2192	14/5/2020 6:08	1.21937	50	x600	51.47	1.47
GBP/USD	GBPUSD-17500057	Vendi	14/5/2020 6:06	1.21936	14/5/2020 6:08	1.21916	500	x600	514.76	14.76
GBP/USD	GBPUSD-17500075	Vendi	14/5/2020 6:07	1.2196	14/5/2020 6:07	1.2192	50	x600	56.14	6.14
GBP/USD	GBPUSD-17491657	Compra	14/5/2020 5:57	1.22	14/5/2020 5:57	1.21952	50	x600	34.75	-15.25
GBP/USD	GBPUSD-17324015	Vendi	8/5/2020 15:46	1.24401	13/5/2020 20:06	-	20	x50	-	-
GBP/USD	GBPUSD-17375736	Vendi	11/5/2020 7:05	1.2423	13/5/2020 20:06	-	20	x50	-	-
GBP/USD	GBPUSD-17491303	Vendi	13/5/2020 20:05	1.22312	13/5/2020 20:06	-	800	x600	-	-
GBP/USD	GBPUSD-17379809	Vendi	11/5/2020 9:02	1.238	13/5/2020 20:06	-	20	x50	-	-
GBP/USD	GBPUSD-17427955	Vendi	12/5/2020 11:26	1.2379	13/5/2020 20:05	-	20	x600	-	-
GBP/USD	GBPUSD-17466321	Vendi	13/5/2020 10:22	1.235	13/5/2020 20:05	-	100	x50	-	-
GBP/USD	GBPUSD-17483126	Compra	13/5/2020 16:22	1.22214	13/5/2020 16:44	1.2226	50	x600	59.08	9.08
GBP/USD	GBPUSD-17483769	Vendi	13/5/2020 16:35	1.22176	13/5/2020 16:38	1.22228	100	x600	69.55	-30.45
GBP/USD	GBPUSD-17483113	Vendi	13/5/2020 16:22	1.22205	13/5/2020 16:32	1.22186	800	x600	835.35	35.35
GBP/USD	GBPUSD-17482941	Compra	13/5/2020 16:19	1.22176	13/5/2020 16:22	1.22208	500	x600	554.02	54.02
GBP/USD	GBPUSD-17483083	Compra	13/5/2020 16:21	1.22187	13/5/2020 16:22	1.22205	500	x600	529.46	29.46
GBP/USD	GBPUSD-17482914	Compra	13/5/2020 16:18	1.22176	13/5/2020 16:18	1.22184	500	x600	497.54	-2.46
GBP/USD	GBPUSD-17482853	Vendi	13/5/2020 16:17	1.22221	13/5/2020 16:17	1.22203	500	x600	524.54	24.54
GBP/USD	GBPUSD-17482769	Compra	13/5/2020 16:16	1.22197	13/5/2020 16:17	1.22216	50	x600	53.19	3.19
GBP/USD	GBPUSD-17482789	Compra	13/5/2020 16:16	1.22195	13/5/2020 16:17	1.22217	500	x600	531.91	31.91
GBP/USD	GBPUSD-17482713	Vendi	13/5/2020 16:15	1.22212	13/5/2020 16:16	1.22197	500	x600	517.18	17.18
GBP/USD	GBPUSD-17482731	Vendi	13/5/2020 16:15	1.22223	13/5/2020 16:16	1.22196	500	x600	541.72	41.72
GBP/USD	GBPUSD-17478420	Compra	13/5/2020 14:49	1.22402	13/5/2020 15:20	1.22205	50	x600	-	-
GBP/USD	GBPUSD-17479180	Compra	13/5/2020 15:05	1.2235	13/5/2020 15:11	1.2242	6000	x600	7824.27	1824.27
GBP/USD	GBPUSD-17478355	Vendi	13/5/2020 14:47	1.22377	13/5/2020 15:04	1.2235	6000	x600	6558.92	558.92
GBP/USD	GBPUSD-17478340	Compra	13/5/2020 14:47	1.22376	13/5/2020 14:48	1.22388	6000	x600	6147.08	147.08
GBP/USD	GBPUSD-17474884	Compra	13/5/2020 13:41	1.22793	13/5/2020 14:03	1.22598	6000	x600	-	-
GBP/USD	GBPUSD-17474845	Compra	13/5/2020 13:41	1.22825	13/5/2020 14:03	1.22625	6000	x600	-	-
GBP/USD	GBPUSD-17474515	Compra	13/5/2020 13:36	1.22783	13/5/2020 13:40	1.22826	6000	x600	7055.52	1055.52
GBP/USD	GBPUSD-17474460	Compra	13/5/2020 13:36	1.22795	13/5/2020 13:40	1.22826	6000	x600	6615.66	615.66
GBP/USD	GBPUSD-17473826	Compra	13/5/2020 13:25	1.22951	13/5/2020 13:36	1.22795	3000	x600	599.04	-2400.96
GBP/USD	GBPUSD-17474307	Compra	13/5/2020 13:34	1.22856	13/5/2020 13:36	1.22795	500	x600	326.62	-173.38
GBP/USD	GBPUSD-17473785	Compra	13/5/2020 13:24	1.2295	13/5/2020 13:35	1.22795	6000	x600	1198.04	-4801.96
GBP/USD	GBPUSD-17473809	Vendi	13/5/2020 13:24	1.22915	13/5/2020 13:33	1.22853	6000	x600	7552.29	1552.29
GBP/USD	GBPUSD-17473582	Compra	13/5/2020 13:22	1.22953	13/5/2020 13:24	1.22974	6000	x600	6351.35	351.35
GBP/USD	GBPUSD-17473717	Compra	13/5/2020 13:23	1.22891	13/5/2020 13:24	1.22975	6000	x600	8167.77	2167.77
GBP/USD	GBPUSD-17473677	Compra	13/5/2020 13:22	1.22851	13/5/2020 13:23	1.22868	6000	x600	6234.43	234.43
GBP/USD	GBPUSD-17473635	Vendi	13/5/2020 13:22	1.22899	13/5/2020 13:22	1.2283	3000	x600	3893.41	893.41
GBP/USD	GBPUSD-17473595	Vendi	13/5/2020 13:22	1.22926	13/5/2020 13:22	1.2286	6000	x600	7727.86	1727.86
GBP/USD	GBPUSD-17473526	Vendi	13/5/2020 13:21	1.22968	13/5/2020 13:21	1.22937	6000	x600	6614.79	614.79
GBP/USD	GBPUSD-17473404	Compra	13/5/2020 13:19	1.23175	13/5/2020 13:21	1.22977	3000	x600	-	-
GBP/USD	GBPUSD-17473494	Vendi	13/5/2020 13:20	1.23033	13/5/2020 13:21	1.22985	6000	x600	7170.41	1170.41
GBP/USD	GBPUSD-17473304	Vendi	13/5/2020 13:17	1.23137	13/5/2020 13:20	1.23082	6000	x600	7374.07	1374.07
GBP/USD	GBPUSD-17473396	Vendi	13/5/2020 13:19	1.23162	13/5/2020 13:20	1.23085	6000	x600	8016.85	2016.85
GBP/USD	GBPUSD-17473272	Compra	13/5/2020 13:16	1.23152	13/5/2020 13:18	1.23169	6000	x600	6350.78	350.78
GBP/USD	GBPUSD-17473373	Compra	13/5/2020 13:18	1.23159	13/5/2020 13:18	1.23169	3000	x600	3029.23	29.23
GBP/USD	GBPUSD-17473282	Vendi	13/5/2020 13:17	1.23151	13/5/2020 13:17	1.23136	6000	x600	6233.85	233.85
GBP/USD	GBPUSD-17473066	Compra	13/5/2020 13:12	1.2312	13/5/2020 13:16	1.23155	4000	x600	4526.31	526.31
GBP/USD	GBPUSD-17473031	Compra	13/5/2020 13:12	1.23097	13/5/2020 13:16	1.23155	400	x600	497.48	97.48
GBP/USD	GBPUSD-17473042	Compra	13/5/2020 13:12	1.23109	13/5/2020 13:16	1.23155	4000	x600	4760.3	760.3
GBP/USD	GBPUSD-17473004	Compra	13/5/2020 13:11	1.23082	13/5/2020 13:16	1.23155	1000	x600	1316.86	316.86
GBP/USD	GBPUSD-17473053	Compra	13/5/2020 13:12	1.23125	13/5/2020 13:16	1.23155	3000	x600	3321.62	321.62
GBP/USD	GBPUSD-17473096	Compra	13/5/2020 13:13	1.2305	13/5/2020 13:16	1.23155	2500	x600	3633.68	1133.68
GBP/USD	GBPUSD-17473160	Compra	13/5/2020 13:14	1.23057	13/5/2020 13:16	1.23155	500	x600	726.72	226.72
GBP/USD	GBPUSD-17473233	Compra	13/5/2020 13:16	1.2312	13/5/2020 13:16	1.23155	20	x600	22.63	2.63
GBP/USD	GBPUSD-17473187	Compra	13/5/2020 13:15	1.23061	13/5/2020 13:16	1.23155	150	x600	215.08	65.08
GBP/USD	GBPUSD-17473220	Compra	13/5/2020 13:15	1.23077	13/5/2020 13:16	1.23155	80	x600	107.69	27.69
GBP/USD	GBPUSD-17473132	Compra	13/5/2020 13:14	1.23053	13/5/2020 13:16	1.23155	1000	x600	1458.33	458.33
